Date,JPM_Close,Dividend,VIX_Close,Treasury_3M,Treasury_10Y,log_return,rolling_vol_21,annual_dividend,div_yield,yield_slope,rate_momentum,vix_jpm_corr,sentiment_score
2019-03-05,85.43181610107422,0.0,14.739999771118164,2.41,2.72,-0.0007682541976155579,0.009695096501341424,2.72,0.03183825563045474,0.31000000000000005,0.0,-0.69370177077107,0.21393036096920767
2019-03-06,85.1117935180664,0.0,15.739999771118164,2.41,2.69,-0.0037529750817889345,0.009696222220618937,2.72,0.0319579683093229,0.2799999999999998,-0.03000000000000025,-0.7085537042622296,0.2522005497222739
2019-03-07,84.49634552001953,0.0,16.59000015258789,2.4,2.64,-0.007257325064416987,0.009776725968080343,2.72,0.032190741306741565,0.2400000000000002,-0.04999999999999982,-0.7069321071174304,0.2847302247612986
2019-03-08,84.52915954589844,0.0,16.049999237060547,2.41,2.62,0.0003882730748635722,0.009778106243045979,2.72,0.032178244934791635,0.20999999999999996,-0.020000000000000018,-0.713441557399345,0.2640642877972386
2019-03-11,85.62876892089844,0.0,14.329999923706056,2.41,2.64,0.012924753989156748,0.009721615405212429,2.72,0.031765025169434156,0.22999999999999998,0.020000000000000018,-0.6872090280481272,0.19823958942001796
2019-03-12,85.37439727783203,0.0,13.770000457763672,2.41,2.61,-0.00297505404537268,0.009443685834181965,2.72,0.031859668550846265,0.19999999999999973,-0.03000000000000025,-0.6428235300667421,0.1768083041567866
2019-03-13,85.6615982055664,0.0,13.40999984741211,2.4,2.61,0.0033583713984811307,0.009351833712638646,2.72,0.03175285141741905,0.20999999999999996,0.0,-0.5814824710907015,0.16303101284741325
2019-03-14,86.4411392211914,0.0,13.5,2.4,2.63,0.009059081319523273,0.008854386539325031,2.72,0.031466498758651026,0.22999999999999998,0.020000000000000018,-0.5939253684595709,0.1664753356747566
2019-03-15,87.43406677246094,0.0,12.880000114440918,2.4,2.59,0.011421275841517607,0.009102007825559665,2.72,0.03110915573764341,0.18999999999999995,-0.040000000000000036,-0.637776861027024,0.14274782302753108
2019-03-18,87.95925903320312,0.0,13.100000381469728,2.39,2.6,0.005988755022522311,0.008954046332664563,2.72,0.03092340738083351,0.20999999999999996,0.010000000000000231,-0.6224100473570041,0.15116727477244862
2019-03-19,87.63920593261719,0.0,13.5600004196167,2.41,2.61,-0.003645287617484298,0.0063351649407347495,2.72,0.03103633780172901,0.19999999999999973,0.009999999999999787,-0.6629429682658694,0.16877156305875085
2019-03-20,85.76824951171875,0.0,13.90999984741211,2.42,2.54,-0.021579568430615665,0.00793960730856514,2.72,0.03171336730649212,0.1200000000000001,-0.06999999999999984,-0.6612438916185347,0.18216610722394638
2019-03-21,84.4142837524414,0.0,13.630000114440918,2.43,2.54,-0.015912259641045357,0.008537002103927976,2.72,0.0322220349340029,0.10999999999999988,0.0,-0.5501515304770648,0.17145046459233074
2019-03-22,81.86225128173828,0.0,16.479999542236328,2.41,2.44,-0.030698653760241695,0.01068405388006433,2.72,0.0332265477361331,0.029999999999999805,-0.10000000000000009,-0.6631025255312799,0.28052048064019186
2019-03-25,81.18116760253906,0.0,16.329999923706055,2.41,2.43,-0.008354678103891282,0.010750585090698981,2.72,0.03350530770038996,0.020000000000000018,-0.009999999999999787,-0.7081281596521071,0.27477996692615037
2019-03-26,81.9935531616211,0.0,14.68000030517578,2.41,2.41,0.009957330001794502,0.010722400716099872,2.72,0.03317333979463591,0.0,-0.020000000000000018,-0.6814957722059333,0.21163417008250943
2019-03-27,81.71456146240234,0.0,15.149999618530272,2.39,2.39,-0.0034084073346302224,0.01066710370661063,2.72,0.033286600959750584,0.0,-0.020000000000000018,-0.6970826669729896,0.2296211325183974
2019-03-28,82.64180755615234,0.0,14.43000030517578,2.38,2.39,0.011283480367812482,0.011091770734892552,2.72,0.03291312327785003,0.010000000000000231,0.0,-0.6800219450928996,0.20206662289424288
2019-03-29,83.06853485107422,0.0,13.710000038146973,2.35,2.41,0.005150290947267323,0.011121201441377066,2.72,0.03274404688702447,0.06000000000000005,0.020000000000000018,-0.6377571796900269,0.17451207677279235
2019-04-01,85.86675262451172,0.0,13.399999618530272,2.38,2.49,0.033130718449688575,0.013443920261211766,2.72,0.03167698692291693,0.11000000000000032,0.08000000000000007,-0.6398285814927827,0.16264830220053147
2019-04-02,86.27703857421875,0.0,13.359999656677246,2.37,2.48,0.0047667908756536675,0.01346936665641533,2.72,0.03152634866645491,0.10999999999999988,-0.010000000000000231,-0.6569397846999945,0.16111749611030074
2019-04-03,86.4493637084961,0.0,13.739999771118164,2.39,2.52,0.0019953543775020864,0.0134705517913345,2.72,0.03146350514703306,0.1299999999999999,0.040000000000000036,-0.6706341302440062,0.17566017221614144
2019-04-04,87.28447723388672,0.8,13.579999923706056,2.39,2.51,0.009613785696051856,0.013571798521296136,3.5200000000000005,0.040327903787151516,0.11999999999999966,-0.010000000000000231,-0.7086556815755899,0.16953694785521828
2019-04-05,87.07779693603516,0.0,12.81999969482422,2.39,2.5,-0.0023707008369166093,0.013460975984237457,3.5200000000000005,0.04042362259791312,0.10999999999999988,-0.009999999999999787,-0.7845917098917112,0.14045159564353688
2019-04-08,87.3589096069336,0.0,13.18000030517578,2.38,2.52,0.003223093577346389,0.013464188830330803,2.96,0.03388320679960808,0.14000000000000012,0.020000000000000018,-0.8442472826427044,0.1542288869529101
2019-04-09,86.71397399902344,0.0,14.279999732971191,2.37,2.51,-0.007409983054794703,0.013337215415776938,2.96,0.03413521331675256,0.13999999999999968,-0.010000000000000231,-0.8286283397760673,0.19632607268290536
2019-04-10,87.10258483886719,0.0,13.300000190734863,2.38,2.48,0.004471512840272332,0.013336412192544755,2.96,0.033982918021041086,0.10000000000000009,-0.029999999999999805,-0.8326691559881024,0.15882130522360258
2019-04-11,87.8385238647461,0.0,13.020000457763672,2.38,2.51,0.008413612702990481,0.013427290609577914,2.96,0.03369819835039365,0.1299999999999999,0.029999999999999805,-0.8421807574593834,0.14810566259198693
2019-04-12,91.95631408691406,0.0,12.010000228881836,2.39,2.56,0.04581344459063526,0.016538553157767994,2.96,0.032189197983754615,0.16999999999999993,0.050000000000000266,-0.8617678914058791,0.10945276319203899
2019-04-15,90.9062042236328,0.0,12.31999969482422,2.38,2.55,-0.011485365252615991,0.01670611761216186,2.96,0.032561033928094556,0.16999999999999993,-0.010000000000000231,-0.8717392240493301,0.12131650126700377
2019-04-16,91.86538696289062,0.0,12.18000030517578,2.38,2.6,0.010496068222721335,0.01679062991323047,2.96,0.03222105841883302,0.2200000000000002,0.050000000000000266,-0.8799433992945382,0.11595869819984386
2019-04-17,94.51134490966795,0.0,12.600000381469728,2.39,2.59,0.02839555888590177,0.01767773796544693,2.96,0.03131899141662949,0.19999999999999973,-0.010000000000000231,-0.850988422404184,0.1320321803959155
2019-04-18,93.81678009033205,0.0,12.09000015258789,2.37,2.57,-0.007376147014298501,0.016921958908512,2.96,0.0315508589950534,0.19999999999999973,-0.020000000000000018,-0.8608451472934154,0.1125143753725006
2019-04-22,93.93254089355467,0.0,12.420000076293944,2.39,2.59,0.001233142333460462,0.016301708300461775,2.96,0.03151197627406143,0.19999999999999973,0.020000000000000018,-0.8673569947127867,0.1251435347412287
2019-04-23,94.04830932617188,0.0,12.279999732971191,2.4,2.57,0.0012317046881943016,0.014143150239289097,2.96,0.03147318671869296,0.16999999999999993,-0.020000000000000018,-0.8815014763874855,0.1197856951767729
2019-04-24,93.89120483398438,0.0,13.140000343322754,2.39,2.53,-0.001671862667980604,0.013862034548792482,2.96,0.03152584957487534,0.13999999999999968,-0.040000000000000036,-0.8639612605816205,0.15269808086267936
2019-04-25,93.94081115722656,0.0,13.25,2.38,2.54,0.0005281988177970947,0.013911570475014474,2.96,0.031509202055386945,0.16000000000000014,0.010000000000000231,-0.8042420540232998,0.15690778848649004
2019-04-26,94.65193939208984,0.0,12.729999542236328,2.37,2.51,0.007541452183622756,0.013726489977330024,2.96,0.031272470685871336,0.13999999999999968,-0.03000000000000025,-0.7561326407443036,0.1370072728161935
2019-04-29,96.0162582397461,0.0,13.109999656677246,2.39,2.54,0.014311166203645566,0.013789500398213623,2.96,0.03082811238706137,0.1499999999999999,0.03000000000000025,-0.6427730131034461,0.1515499489220342
2019-04-30,95.95838928222656,0.0,13.119999885559082,2.38,2.51,-0.0006028812660347244,0.01388786778449051,2.96,0.03084670368209538,0.1299999999999999,-0.03000000000000025,-0.5516459624199446,0.1519326595689159
2019-05-01,95.22246551513672,0.0,14.800000190734863,2.38,2.52,-0.007698756266870217,0.01284642878471214,2.96,0.031085101440998433,0.14000000000000012,0.010000000000000231,-0.27978634451358403,0.2162265883532019
2019-05-02,95.42919158935548,0.0,14.420000076293944,2.41,2.55,0.00216862689133473,0.01286052939223353,2.96,0.031017762497006933,0.13999999999999968,0.029999999999999805,-0.13515119234751455,0.20168391224736115
2019-05-03,96.0162582397461,0.0,12.869999885559082,2.38,2.54,0.006133010641570308,0.012847084634778499,2.96,0.03082811238706137,0.16000000000000014,-0.009999999999999787,-0.0826838143238605,0.14236511238064936
2019-05-06,95.1645736694336,0.0,15.4399995803833,2.39,2.51,-0.00890978657220228,0.013146738659097863,2.96,0.031104011565080313,0.11999999999999966,-0.03000000000000025,0.08004697831468452,0.2407194857968948
2019-05-07,93.61006927490234,0.0,19.31999969482422,2.38,2.45,-0.01646979179964118,0.013836482873105495,2.96,0.031620529959308565,0.07000000000000028,-0.05999999999999961,0.07818160883299617,0.3892078225384673
2019-05-08,93.11395263671876,0.0,19.399999618530273,2.38,2.49,-0.005313915162456698,0.013968100649704562,2.96,0.03178900601017712,0.11000000000000032,0.040000000000000036,0.05431371758959103,0.3922694347189289
2019-05-09,93.03953552246094,0.0,19.100000381469727,2.38,2.45,-0.0007995242953318749,0.013794276815368602,2.96,0.031814432255902844,0.07000000000000028,-0.040000000000000036,0.06982091002633828,0.3807884072908459
2019-05-10,93.03125762939452,0.0,16.040000915527344,2.38,2.47,-8.897573801519493e-05,0.013811671994747098,2.96,0.031817263094428457,0.0900000000000003,0.020000000000000018,0.025047589671800645,0.2636816501449491
2019-05-13,90.50101470947266,0.0,20.549999237060547,2.36,2.4,-0.027574477322599954,0.015278789822663301,2.96,0.0327068156031424,0.040000000000000036,-0.07000000000000028,-0.2883843497636356,0.43628013718603664
2019-05-14,91.22042083740234,0.0,18.059999465942383,2.36,2.42,0.007917721804005946,0.011558618805247688,2.96,0.03244887463604351,0.06000000000000005,0.020000000000000018,-0.42318356440711635,0.3409873759502528
2019-05-15,90.87310028076172,0.0,16.440000534057617,2.37,2.37,-0.0038147538221223695,0.011308713464505604,2.96,0.03257289550873446,0.0,-0.04999999999999982,-0.5571644519312059,0.2789897110472571
2019-05-16,92.03900146484376,0.0,15.289999961853027,2.35,2.4,0.01274838529796358,0.011423507437737143,2.96,0.03216027936950874,0.04999999999999982,0.029999999999999805,-0.6418842194716478,0.23497897208285332
2019-05-17,91.5925064086914,0.0,15.960000038146973,2.34,2.39,-0.0048629556139677885,0.009435514607734171,2.96,0.03231705426634246,0.050000000000000266,-0.009999999999999787,-0.6288662233862929,0.2606200014671914
2019-05-20,92.07208251953124,0.0,16.309999465942383,2.34,2.41,0.005222315347532663,0.009443319079112392,2.96,0.0321487243364143,0.07000000000000028,0.020000000000000018,-0.6478151313959268,0.2740145456323869
2019-05-21,92.38629150390624,0.0,14.949999809265137,2.34,2.43,0.003406831378016643,0.009479642665129897,2.96,0.032039385408979715,0.0900000000000003,0.020000000000000018,-0.6436472387140417,0.2219671020672434
2019-05-22,91.63385009765624,0.0,14.75,2.33,2.39,-0.008177861326932906,0.009600890870992916,2.96,0.03230247334195237,0.06000000000000005,-0.040000000000000036,-0.6148459456828668,0.2143130716160894
2019-05-23,89.83123779296875,0.0,16.920000076293945,2.32,2.31,-0.019867971537961368,0.010427478321418271,2.96,0.032950675875376666,-0.009999999999999787,-0.08000000000000007,-0.6065342708984082,0.29735938413002677
2019-05-24,90.71600341796876,0.0,15.850000381469728,2.3,2.32,0.009801010545374435,0.010736316812976477,2.96,0.03262930341366529,0.020000000000000018,0.009999999999999787,-0.5813534316376635,0.25641029384338077
2019-05-28,89.7320327758789,0.0,17.5,2.32,2.26,-0.010905969559198713,0.010700142810504297,2.96,0.032987105144414886,-0.06000000000000005,-0.06000000000000005,-0.5700250953527796,0.3195560906870215
2019-05-29,89.48397827148438,0.0,17.899999618530273,2.32,2.25,-0.002768219885591388,0.009979974852653143,2.96,0.03307854721232544,-0.06999999999999984,-0.009999999999999787,-0.5330778524819698,0.3348641515893296
2019-05-30,88.52481079101562,0.0,17.299999237060547,2.33,2.22,-0.010776734884679505,0.010086065105981508,2.96,0.03343695370315787,-0.10999999999999988,-0.029999999999999805,-0.4507147182499184,0.3119020237385714
2019-05-31,87.61524200439453,0.0,18.709999084472656,2.3,2.14,-0.01032788235398602,0.010152462021294537,2.96,0.03378407606123527,-0.1599999999999997,-0.08000000000000007,-0.45836811042078274,0.3658629840408274
2019-06-03,88.0286865234375,0.0,18.86000061035156,2.3,2.07,0.004707766287258089,0.010243869386323216,2.96,0.03362540231941215,-0.22999999999999998,-0.07000000000000028,-0.4392958277318539,0.37160357074946093
2019-06-04,90.74080657958984,0.0,16.969999313354492,2.3,2.12,0.030344418527069417,0.01253021424426271,2.96,0.03262038449486063,-0.17999999999999972,0.050000000000000266,-0.2595082809828092,0.29927286436984324
2019-06-05,91.06329345703124,0.0,16.09000015258789,2.3,2.12,0.003547634135902288,0.012515953839147642,2.96,0.03250486433808474,-0.17999999999999972,0.0,-0.1658416920901733,0.2655951303847655
2019-06-06,91.26173400878906,0.0,15.93000030517578,2.28,2.12,0.0021767788314418298,0.012099879112850084,2.96,0.032434185391600534,-0.1599999999999997,0.0,-0.30673365117076545,0.25947190602384224
2019-06-07,90.26123809814452,0.0,16.299999237060547,2.23,2.09,-0.01102346474863082,0.012259798324508563,2.96,0.03279370040084624,-0.14000000000000012,-0.03000000000000025,-0.45622533392167286,0.27363183498550514
2019-06-10,91.23693084716795,0.0,15.9399995803833,2.24,2.15,0.01075164728855894,0.012547687006752902,2.96,0.03244300276779729,-0.0900000000000003,0.06000000000000005,-0.6530625868280401,0.25985458017342794
2019-06-11,91.5180892944336,0.0,15.989999771118164,2.22,2.15,0.0030768913364398725,0.012577301078488855,2.96,0.03234333258944072,-0.07000000000000028,0.0,-0.6689286902303794,0.2617680969105404
2019-06-12,90.35218048095705,0.0,15.90999984741211,2.19,2.13,-0.012821499488996826,0.01135888635036866,2.96,0.032760692484049794,-0.06000000000000005,-0.020000000000000018,-0.8170130909160894,0.25870648473007885
2019-06-13,90.57543182373048,0.0,15.81999969482422,2.14,2.1,0.002467853891789152,0.011228573694475446,2.96,0.03267994356085961,-0.040000000000000036,-0.029999999999999805,-0.8898283029425024,0.2552621619027356
2019-06-14,90.80694580078124,0.0,15.279999732971191,2.15,2.09,0.0025527739332507965,0.011215957429441061,2.96,0.032596625444201804,-0.06000000000000005,-0.010000000000000231,-0.8768933310133852,0.2345962614359716
2019-06-17,90.31085968017578,0.0,15.350000381469728,2.18,2.09,-0.005478062853974815,0.010877404371265852,2.96,0.03277568180042197,-0.0900000000000003,0.0,-0.8427976444754521,0.23727519946684764
2019-06-18,91.54289245605467,0.0,15.149999618530272,2.17,2.06,0.013549917023714048,0.011276978884241978,2.96,0.03233456929953304,-0.10999999999999988,-0.029999999999999805,-0.8519664811415202,0.2296211325183974
2019-06-19,90.8813934326172,0.0,14.329999923706056,2.13,2.03,-0.007252344934125616,0.0113151997734477,2.96,0.032569923151482626,-0.10000000000000009,-0.03000000000000025,-0.8571129613961473,0.19823958942001796
2019-06-20,91.11293029785156,0.0,14.75,2.09,2.01,0.002544441885945388,0.011301411666577686,2.96,0.03248715621727508,-0.08000000000000007,-0.020000000000000018,-0.8510981346339023,0.2143130716160894
2019-06-21,90.4927749633789,0.0,15.399999618530272,2.07,2.07,-0.006829716546356715,0.011260331151773564,2.96,0.03270979369566099,0.0,0.06000000000000005,-0.833896240649563,0.23918867970666394
2019-06-24,89.84780883789062,0.0,15.260000228881836,2.08,2.02,-0.007152786818402038,0.010487618193073672,2.96,0.032944598630564585,-0.06000000000000005,-0.04999999999999982,-0.7985701364127673,0.23383087663950422
2019-06-25,89.10359954833984,0.0,16.280000686645508,2.07,2.0,-0.008317493409712115,0.010386552582299079,2.96,0.03321975784372395,-0.06999999999999984,-0.020000000000000018,-0.7782660761581349,0.2728664866863339
2019-06-26,89.69895935058594,0.0,16.209999084472656,2.1,2.05,0.00665943492269632,0.010242867387293533,2.96,0.032999268011916626,-0.050000000000000266,0.04999999999999982,-0.7770203799606309,0.27018751215816184
2019-06-27,89.99663543701172,0.0,15.81999969482422,2.09,2.01,0.0033131180435515537,0.010247177143430599,2.96,0.03289011845416923,-0.08000000000000007,-0.040000000000000036,-0.7752458294318133,0.2552621619027356
2019-06-28,92.44416046142578,0.0,15.079999923706056,2.08,2.0,0.026832505950316957,0.011437047806214757,2.96,0.03201932913042269,-0.08000000000000007,-0.009999999999999787,-0.7559657380264192,0.22694223098481764
2019-07-01,93.99869537353516,0.0,14.0600004196167,2.16,2.03,0.016676111620165968,0.011492189758623254,2.96,0.03148979874920022,-0.13000000000000034,0.029999999999999805,-0.7043561811457977,0.18790665743528398
2019-07-02,94.09793090820312,0.0,12.93000030517578,2.15,1.98,0.00105515495771125,0.01149823378969232,2.96,0.03145658965538378,-0.16999999999999993,-0.04999999999999982,-0.7179851994564276,0.14466133976464354
2019-07-03,93.9480209350586,0.8,12.56999969482422,2.16,1.96,-0.0015943975760425715,0.009695815355450572,3.7600000000000002,0.040022130988784675,-0.20000000000000018,-0.020000000000000018,-0.8125557711697592,0.13088404845527032
2019-07-05,94.50596618652344,0.0,13.279999732971191,2.18,2.04,0.0059213062053262,0.009732760006250847,3.7600000000000002,0.03978584793873233,-0.14000000000000012,0.08000000000000007,-0.8516096969517983,0.15805588392983913
2019-07-08,93.98965454101562,0.0,13.960000038146973,2.21,2.05,-0.005478248616871786,0.009859179627324419,3.7600000000000002,0.040004402807536595,-0.16000000000000014,0.009999999999999787,-0.8651892672667275,0.18407962396105892
2019-07-09,94.3893814086914,0.0,14.09000015258789,2.21,2.07,0.00424386360824487,0.009451551951072458,3.2,0.03390211856717755,-0.14000000000000012,0.020000000000000018,-0.8572285206617337,0.18905475287863305
2019-07-10,94.11459350585938,0.0,13.029999732971191,2.15,2.07,-0.002915462102018254,0.00929745505879368,3.2,0.03400110313179831,-0.08000000000000007,0.0,-0.8781464654082698,0.14848833674157258
2019-07-11,95.013916015625,0.0,12.93000030517578,2.12,2.13,0.009510245602658061,0.009457361302773836,3.2,0.03367927703846836,0.009999999999999787,0.06000000000000005,-0.9087579968490199,0.14466133976464354
2019-07-12,96.01319122314452,0.0,12.390000343322754,2.1,2.12,0.010462225354812447,0.009013762985181063,3.2,0.033328753676803345,0.020000000000000018,-0.009999999999999787,-0.9206766566086865,0.12399543929787968
2019-07-15,94.84737396240234,0.0,12.68000030517578,2.11,2.09,-0.012216580820917977,0.009599045047926441,3.2,0.033738414320975144,-0.020000000000000018,-0.03000000000000025,-0.9246742238079096,0.135093792576377
2019-07-16,95.86328887939452,0.0,12.859999656677246,2.1,2.13,0.010654092555893143,0.009775334260530132,3.2,0.03338087016841156,0.029999999999999805,0.040000000000000036,-0.9250993851513164,0.1419824017337676
2019-07-17,94.92230987548828,0.0,13.970000267028809,2.09,2.06,-0.009864336094636201,0.010000398041985343,3.2,0.03371177970908538,-0.029999999999999805,-0.06999999999999984,-0.9078893343262199,0.18446233460794065
2019-07-18,95.4885711669922,0.0,13.529999732971191,2.01,2.04,0.005947800438258265,0.009708861426567642,3.2,0.033511863890012344,0.03000000000000025,-0.020000000000000018,-0.8993026782610278,0.16762343111810568
2019-07-19,94.54757690429688,0.0,14.449999809265137,2.02,2.05,-0.009903399569850313,0.009851498349873719,3.2,0.03384539408386013,0.029999999999999805,0.009999999999999787,-0.8928060858203302,0.2028320076907103
2019-07-22,95.15547943115234,0.0,13.529999732971191,2.04,2.05,0.006409012268110059,0.009900441138058672,3.2,0.03362917216254782,0.009999999999999787,0.0,-0.892286091539454,0.16762343111810568
2019-07-23,96.8958740234375,0.0,12.609999656677246,2.02,2.08,0.018124758873268986,0.010269878736379119,3.2,0.03302514201199087,0.06000000000000005,0.03000000000000025,-0.8897458167100991,0.13241485454550106
2019-07-24,97.2872543334961,0.0,12.06999969482422,2.05,2.05,0.0040310488696233765,0.009989293280023839,3.2,0.03289228400907021,0.0,-0.03000000000000025,-0.8994078214029737,0.11174895407873721
2019-07-25,96.35459899902344,0.0,12.739999771118164,2.06,2.08,-0.00963286118496193,0.010072770484617613,3.2,0.033210661797600675,0.020000000000000018,0.03000000000000025,-0.8720902645638676,0.1373899834630752
2019-07-26,96.77928924560548,0.0,12.15999984741211,2.08,2.08,0.004397891379417439,0.01005190197520187,3.2,0.03306492561522201,0.0,0.0,-0.8290659195637389,0.11519327690608049
2019-07-29,96.47119903564452,0.0,12.829999923706056,2.07,2.06,-0.003188509107738406,0.01016128632998186,3.2,0.033170521689252074,-0.009999999999999787,-0.020000000000000018,-0.7284863581694935,0.1408343062904186
2019-07-30,96.25466918945312,0.0,13.9399995803833,2.04,2.06,-0.0022470251585077357,0.008666703060390113,3.2,0.03324514048977307,0.020000000000000018,0.0,-0.5455829765140319,0.18331420266729545
2019-07-31,96.5960922241211,0.0,16.1200008392334,2.04,2.02,0.0035408041832492095,0.00799685543252352,3.2,0.03312763411355605,-0.020000000000000018,-0.040000000000000036,-0.17280900276168168,0.2667432623254107
2019-08-01,94.0479736328125,0.0,17.8700008392334,2.03,1.9,-0.02673327735613782,0.010069544573329762,3.2,0.03402518817144986,-0.1299999999999999,-0.1200000000000001,-0.34403511964844,0.3337160926432766
2019-08-02,94.03964233398438,0.0,17.610000610351562,2.02,1.86,-8.858955216961079e-05,0.01006317168283658,3.2,0.034028202581153084,-0.15999999999999992,-0.039999999999999813,-0.49412254924062077,0.3237658348081283
2019-08-05,91.24166107177734,0.0,24.59000015258789,2.0,1.75,-0.030204817553543723,0.011924394947407374,3.2,0.03507169819587838,-0.25,-0.1100000000000001,-0.762534403766863,0.5908917347858285
2019-08-06,91.95781707763672,0.0,20.170000076293945,2.01,1.73,0.007818359103567072,0.01206448112425711,3.2,0.03479856418621109,-0.2799999999999998,-0.020000000000000018,-0.8247075558229272,0.421737497577492
2019-08-07,89.95926666259766,0.0,19.489999771118164,1.98,1.71,-0.021972986633988747,0.01282290584995016,3.2,0.03557165502473425,-0.27,-0.020000000000000018,-0.826883251123877,0.39571375754627225
2019-08-08,91.483154296875,0.0,16.90999984741211,1.98,1.72,0.016797874045295536,0.01347952889122752,3.2,0.03497911746260492,-0.26,0.010000000000000009,-0.831108755483646,0.29697667348314505
2019-08-09,91.38322448730467,0.0,17.969999313354492,1.96,1.74,-0.0010929271983381506,0.013248986948354533,3.2,0.035017367990167136,-0.21999999999999997,0.020000000000000018,-0.836516043189739,0.33754305312290944
2019-08-12,89.66783142089844,0.0,21.09000015258789,1.96,1.65,-0.018949841414948706,0.013435067591148887,3.2,0.03568726877066185,-0.31000000000000005,-0.09000000000000008,-0.8554968781778349,0.45694607415009664
2019-08-13,91.05014038085938,0.0,17.520000457763672,1.96,1.68,0.015298267298583534,0.01385267541232725,3.2,0.03514547024984825,-0.28,0.030000000000000027,-0.8541500230640624,0.32032151198078496
2019-08-14,87.26956176757812,0.0,22.100000381469727,1.92,1.59,-0.042408608379571625,0.016097128886620578,3.2,0.03666799666672379,-0.32999999999999985,-0.08999999999999986,-0.8666944576785122,0.4955989735500446
2019-08-15,87.60265350341797,0.0,21.18000030517578,1.87,1.52,0.0038095490259664453,0.016144606759851274,3.2,0.0365285738733376,-0.3500000000000001,-0.07000000000000006,-0.8717648864702183,0.46039039697744
2019-08-16,89.70113372802734,0.0,18.469999313354492,1.83,1.55,0.023672119474833754,0.017114993492473092,3.2,0.03567401956927722,-0.28,0.030000000000000027,-0.8623023382604323,0.3566781474994426
2019-08-19,90.50885772705078,0.0,16.8799991607666,1.9,1.6,0.008964313260096963,0.017228086269386104,3.2,0.03535565557185904,-0.2999999999999998,0.050000000000000044,-0.8470876949246642,0.2958285415424999
2019-08-20,89.3597183227539,0.0,17.5,1.9,1.55,-0.012777718759997338,0.01726417073712011,3.2,0.035810318788630016,-0.34999999999999987,-0.050000000000000044,-0.8252401482944475,0.3195560906870215
2019-08-21,89.60952758789062,0.0,15.800000190734863,1.93,1.59,0.002791646420611892,0.016639342805004603,3.2,0.03571048845069943,-0.33999999999999986,0.040000000000000036,-0.7684861810427364,0.25449677710626817
2019-08-22,90.53385162353516,0.0,16.68000030517578,1.96,1.62,0.010262182840966147,0.016838885299760614,3.2,0.03534589485164607,-0.33999999999999986,0.030000000000000027,-0.7216555005154798,0.28817454758864197
2019-08-23,88.28549194335938,0.0,19.8700008392334,1.93,1.52,-0.02514804189670535,0.017453972284583306,3.2,0.03624604597608177,-0.4099999999999999,-0.10000000000000009,-0.6932331969797405,0.410256470149409
2019-08-26,88.99332427978516,0.0,19.31999969482422,1.96,1.54,0.007985568868297632,0.01755921599152112,3.2,0.03595775330225394,-0.41999999999999993,0.020000000000000018,-0.6317768834038523,0.3892078225384673
2019-08-27,88.05233764648438,0.0,20.309999465942383,1.94,1.49,-0.010629975156905388,0.01761714138315305,3.2,0.03634202209199116,-0.44999999999999996,-0.050000000000000044,-0.5562122013300911,0.4270953006446518
2019-08-28,88.93502807617188,0.0,19.350000381469727,1.95,1.47,0.009974697850873376,0.017889790485029363,3.2,0.03598132332357545,-0.48,-0.020000000000000018,-0.43878686720288906,0.3903559544791125
2019-08-29,90.95022583007812,0.0,17.8799991607666,1.95,1.5,0.022406306453993288,0.018729060379478604,3.2,0.035184079762248695,-0.44999999999999996,0.030000000000000027,-0.35200874158545425,0.33409873029556614
2019-08-30,91.483154296875,0.0,18.979999542236328,1.95,1.5,0.005842461312243489,0.0179879624861812,3.2,0.03497911746260492,-0.44999999999999996,0.0,-0.3325016707501228,0.3761959525228574
2019-09-03,90.40062713623048,0.0,19.65999984741211,1.94,1.47,-0.011903644565045508,0.018131828684736593,3.2,0.035397984520369706,-0.47,-0.030000000000000027,-0.2933389086704127,0.4022196925540772
2019-09-04,91.49148559570312,0.0,17.329999923706055,1.93,1.47,0.011994709631097979,0.017147327902513592,3.2,0.03497593223199654,-0.45999999999999996,0.0,-0.5712549848071515,0.31305015567921657
2019-09-05,93.57331085205078,0.0,16.270000457763672,1.93,1.57,0.02249928800088226,0.017764602328408065,3.2,0.034197785360609245,-0.3599999999999999,0.10000000000000009,-0.716233918239339,0.2724837760394522
2019-09-06,93.77316284179688,0.0,15.0,1.92,1.55,0.0021335022924466487,0.01697896670528014,3.2,0.03412490208311163,-0.3699999999999999,-0.020000000000000018,-0.7726368764421814,0.22388061880435595
2019-09-09,96.09646606445312,0.0,15.270000457763672,1.92,1.63,0.02447383713104703,0.017391587606994472,3.2,0.03329987179605252,-0.29000000000000004,0.07999999999999985,-0.7826186297124645,0.23421358728638594
2019-09-10,97.32057189941406,0.0,15.199999809265137,1.91,1.72,0.012657852604740914,0.01751419414602727,3.2,0.03288102338020957,-0.18999999999999995,0.09000000000000008,-0.7920845346944265,0.23153464925550998
2019-09-11,97.58702087402344,0.0,14.609999656677246,1.92,1.75,0.002734107345958583,0.016779349408184947,3.2,0.03279124591917739,-0.16999999999999993,0.030000000000000027,-0.8314599911320355,0.20895523205163352
2019-09-12,98.18660736083984,0.0,14.220000267028809,1.91,1.79,0.006125323077551283,0.016589670238072892,3.2,0.032591002846649626,-0.11999999999999988,0.040000000000000036,-0.8535710602388645,0.1940298817962072
